groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
3,11,2,19,2,formal,628,120,0.03,0.6,square,stranger,j,f,0.234218799974769,0
3,11,2,19,2,formal,629,120,0.03,0.6,square,self,f,f,0.234257900039665,1
3,11,2,19,2,formal,630,120,0.03,0.6,square,stranger,j,j,0.234107099939138,1
3,11,2,19,2,formal,631,120,0.03,0.6,circle,self,j,j,0.234436700004153,1
3,11,2,19,2,formal,632,120,0.03,0.6,circle,stranger,f,j,0.255224399967119,0
3,11,2,19,2,formal,633,120,0.03,0.6,circle,self,j,j,0.245764299994335,1
3,11,2,19,2,formal,634,120,0.03,0.6,square,stranger,j,j,0.247648900025524,1
3,11,2,19,2,formal,635,120,0.03,0.6,circle,stranger,f,j,0.234347100020386,0
3,11,2,19,2,formal,636,120,0.03,0.6,square,self,f,f,0.340807699947618,1
3,11,2,19,2,formal,637,120,0.03,0.6,circle,stranger,f,f,0.245957100065425,1
3,11,2,19,2,formal,638,120,0.03,0.6,square,stranger,j,j,0.323483300046064,1
3,11,2,19,2,formal,639,120,0.03,0.6,circle,self,j,j,0.234264899976552,1
3,11,2,19,2,formal,640,120,0.03,0.6,square,self,f,j,0.245373000041582,0
