subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
21,26,79,272,599,871,stranger,0.9587560275248186,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,27,79,272,599,871,stranger,0.9661113622403853,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,28,79,272,599,871,self,6.121806772782416,3.5626917163468823,0.2,0.5613732984033664,0.7010000000000003,1
21,29,79,272,599,871,self,6.892762359387825,3.5626917163468823,0.2,0.5613732984033664,0.6440000000000003,1
21,30,79,272,599,871,self,7.4476374951656945,3.5626917163468823,0.2,0.5613732984033664,0.6410000000000003,1
21,31,79,272,599,871,self,7.10767091192626,3.5626917163468823,0.2,0.5613732984033664,0.6340000000000003,1
21,32,79,272,599,871,stranger,0.8466412787015247,3.5626917163468823,0.2,0.5613732984033664,0.3390000000000001,0
21,33,79,272,599,871,self,6.748731695922796,3.5626917163468823,0.2,0.5613732984033664,0.8130000000000004,1
21,34,79,272,599,871,self,7.12168337544123,3.5626917163468823,0.2,0.5613732984033664,0.7220000000000004,1
21,35,79,272,599,871,stranger,2.1705182862600196,3.5626917163468823,0.2,0.5613732984033664,2.003999999999912,1
21,36,79,272,599,871,self,6.502265918763526,3.5626917163468823,0.2,0.5613732984033664,0.6500000000000004,1
21,37,79,272,599,871,self,7.24019173509793,3.5626917163468823,0.2,0.5613732984033664,0.5470000000000003,1
21,38,79,272,599,871,stranger,1.4739707487379645,3.5626917163468823,0.2,0.5613732984033664,1.7439999999999407,1
21,39,79,272,599,871,stranger,1.5618758322201138,3.5626917163468823,0.2,0.5613732984033664,1.0200000000000007,1
21,40,79,272,599,871,stranger,1.6586780298847756,3.5626917163468823,0.2,0.5613732984033664,1.4569999999999723,1
21,41,79,272,599,871,self,6.740876498586894,3.5626917163468823,0.2,0.5613732984033664,0.5930000000000003,1
21,42,79,272,599,871,self,6.716704090803543,3.5626917163468823,0.2,0.5613732984033664,0.6290000000000003,1
21,43,79,272,599,871,self,5.737931723627119,3.5626917163468823,0.2,0.5613732984033664,0.7790000000000004,1
21,44,79,272,599,871,self,6.680825336266521,3.5626917163468823,0.2,0.5613732984033664,0.5600000000000003,1
21,45,79,272,599,871,self,5.201326587773597,3.5626917163468823,0.2,0.5613732984033664,0.7430000000000003,1
